Venue type,Media owner,Screen ID,Unit ID,Screen name,Screen latitude,Screen longitude,Screen width (px),Screen height (px),Physical screen count,Dimensions (W x H),Aspect ratio,Orientation,Site name,Site location (city),Site region (state),Spot length,Allowed languages,Allow Image,Allow Video,Zip code,Country
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_10371,21359234,"SA_BST_C_TF_10371_Lower Delta Rd_Blk 129, Lower Delta Rd",1.28365,103.8245,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_10371_C,SA_BST_10371_C,Henderson Hill,10,All / Universal,Yes,No,150129,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A-Parallel_TF_10199,21359239,SA_BST_A-Parallel_TF_10199_Tiong Bahru Rd_Delta Swim Cplx,1.28875,103.81936,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_10199_A-Parallel,SA_BST_10199_A-Parallel,Henderson Hill,10,All / Universal,Yes,No,158790,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_85099,21359241,SA_BST_A_TF_85099_New Upp Changi Rd_Tanah Merah Stn Exit A,1.32684,103.94645,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_85099_A,SA_BST_85099_A,Bedok South,10,All / Universal,Yes,No,467356,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_10189,21359242,SA_BST_C_TF_10189_Tiong Bahru Rd_Blk 104A CP,1.28862,103.82175,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_10189_C,SA_BST_10189_C,Henderson Hill,10,All / Universal,Yes,No,151104,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_76359,21359250,SA_BST_A_TF_76359_Tampines Ave 9_Blk 493B,1.36211,103.95217,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_76359_A,SA_BST_76359_A,Tampines East,10,All / Universal,Yes,No,521493,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_75159,21359252,SA_BST_A_TF_75159_Tampines Ave 8_Blk 874,1.35405,103.93146,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_75159_A,SA_BST_75159_A,Tampines West,10,All / Universal,Yes,No,523874,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_64409,21359255,SA_BST_A_TF_64409_Upp S'goon Rd_Blk 477A,1.3782,103.90353,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_64409_A,SA_BST_64409_A,Kangkar,10,All / Universal,Yes,No,537476,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_67529,21359256,SA_BST_A_TF_67529_Sengkang East Dr_Opp Blk 157A,1.38727,103.90933,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_67529_A,SA_BST_67529_A,Rivervale,10,All / Universal,Yes,No,542170,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_82033,21359261,SA_BST_C_TF_82033_Sims Ave_Blk 414,1.31797,103.89828,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_82033_C,SA_BST_82033_C,Geylang East,10,All / Universal,Yes,No,400414,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_10351,21359262,SA_BST_C_TF_10351_Lorong 4 Toa Payoh_Blk 95B,1.28675,103.82205,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_10351_C,SA_BST_10351_C,Henderson Hill,10,All / Universal,Yes,No,152095,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_11369,21359264,SA_BST_A_TF_11369_North Buona Vista Rd_Buona Vista Stn Exit D,1.30643,103.7909,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_11369_A,SA_BST_11369_A,One North,10,All / Universal,Yes,No,139350,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_67619,21359267,"SA_BST_A_TF_67619_Sengkang Central_Blk 201c, Sengkang Central",1.38776,103.89401,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_67619_A,SA_BST_67619_A,Sengkang Town Centre,10,All / Universal,Yes,No,543201,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_28491,21359268,SA_BST_A_TF_28491_Jurong East Ave 1_Opp Jurong Polyclinic,1.34905,103.73078,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_28491_A,SA_BST_28491_A,Yuhua West,10,All / Universal,Yes,No,600320,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_59421,21359272,SA_BST_A_TF_59421_Yishun Ring Rd_Blk 624,1.41762,103.83513,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_59421_A,SA_BST_59421_A,Yishun South,10,All / Universal,Yes,No,760626,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_65061,21359275,SA_BST_A_TF_65061_Punggol Rd_Blk 298A,1.3949,103.90186,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_65061_A,SA_BST_65061_A,Sengkang Town Centre,10,All / Universal,Yes,No,541298,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_84059,21359278,SA_BST_A_TF_84059_New Upp Changi Rd_Blk 65,1.32498,103.93951,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_84059_A,SA_BST_84059_A,Bedok South,10,All / Universal,Yes,No,460065,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_59399,21359279,SA_BST_A_TF_59399_Yishun Ring Rd_Opp Blk 367,1.43026,103.84552,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_59399_A,SA_BST_59399_A,Yishun East,10,All / Universal,Yes,No,762342,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_65069,21359280,SA_BST_A_TF_65069_Punggol Rd_Blk 190C,1.39504,103.90236,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_65069_A,SA_BST_65069_A,Rivervale,10,All / Universal,Yes,No,543190,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_76231,21359281,SA_BST_A_TF_76231_Tampines Ave 7_Opp Blk 390,1.35666,103.95735,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_76231_A,SA_BST_76231_A,Tampines East,10,All / Universal,Yes,No,520390,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_76141,21359282,SA_BST_A_TF_76141_Tampines Ave 4_Tampines Stn/Int,1.35366,103.94609,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_76141_A,SA_BST_76141_A,Tampines East,10,All / Universal,Yes,No,521245,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_67661,21359283,"SA_BST_A_TF_67661_Rivervale Cresent_Opp Blk 178a, Rivervale Cres",1.38885,103.90879,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_67661_A,SA_BST_67661_A,Rivervale,10,All / Universal,Yes,No,542163,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_82109,21359285,"SA_BST_A_TF_82109_Geylang Road_City Plaza, Geylang Rd",1.31518,103.89331,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_82109_A,SA_BST_82109_A,Geylang East,10,All / Universal,Yes,No,409286,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_59359,21359286,"SA_BST_A_TF_59359_Yishun Central_Blk 322, Yishun Central",1.42843,103.84071,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_59359_A,SA_BST_59359_A,Yishun East,10,All / Universal,Yes,No,760322,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_65191,21359288,SA_BST_A_TF_65191_TPE_Bef Punggol Rd,1.39508,103.9056,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_65191_A,SA_BST_65191_A,Rivervale,10,All / Universal,Yes,No,542188,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_47619,21359289,SA_BST_A_TF_47619_Woodlands Ave 7_Blk 688 CP,1.4443,103.80713,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_47619_A,SA_BST_47619_A,Woodlands East,10,All / Universal,Yes,No,730688,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_62139,21359291,SA_BST_A_TF_62139_Upper Serangoon Rd_S'Goon Stn Exit A/Blk 413,1.34912,103.87343,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_62139_A,SA_BST_62139_A,Upper Paya Lebar,10,All / Universal,Yes,No,550413,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_10261,21359294,SA_BST_A_TF_10261_Alexandra Rd_Delta Sports Hall,1.2909,103.82047,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_10261_A,SA_BST_10261_A,Henderson Hill,10,All / Universal,Yes,No,158790,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_76061,21359296,SA_BST_C_TF_76061_Tampines Ave 5_Blk 938,1.3482,103.94184,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_76061_C,SA_BST_76061_C,Tampines West,10,All / Universal,Yes,No,520938,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_76149,21359297,SA_BST_C_TF_76149_Tampines Ave 4_Opp Tampines Stn/Int,1.3537,103.94636,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_76149_C,SA_BST_76149_C,Tampines East,10,All / Universal,Yes,No,521242,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_46541,21359301,SA_BST_A_TF_46541_Woodlands Ave 3_Marsilling Mall,1.43328,103.78083,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_46541_A,SA_BST_46541_A,Woodlands West,10,All / Universal,Yes,No,738623,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_62189,21359307,SA_BST_C_TF_62189_Upp S'goon Rd_S'Goon Stn Exit D/Blk 416,1.35023,103.87438,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_62189_C,SA_BST_62189_C,Upper Paya Lebar,10,All / Universal,Yes,No,550416,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_82032,21359310,"SA_BST_A_TF_82032_Sims Ave_Blk 416, Sims Ave",1.31781,103.89746,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_82032_A,SA_BST_82032_A,Geylang East,10,All / Universal,Yes,No,400416,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C-Parallel_TF_59619,21359321,SA_BST_C-Parallel_TF_59619_Yishun Ctrl 2_Yishun Community Hosp,1.42346,103.83685,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_59619_C-Parallel,SA_BST_59619_C-Parallel,Yishun Central,10,All / Universal,Yes,No,768024,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C-Parallel_TF_8058,21359322,SA_BST_C-Parallel_TF_8058_Orchard Rd_Aft Dhoby Ghaut Stn,1.29902,103.8463,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_8058_C-Parallel,SA_BST_8058_C-Parallel,Dhoby Ghaut,10,All / Universal,Yes,No,238836,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_76131,21359323,SA_BST_A_TF_76131_Tampines Ave 4_UOB Tampines Ctr,1.35187,103.94253,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_76131_A,SA_BST_76131_A,Tampines East,10,All / Universal,Yes,No,529680,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_76099,21359324,SA_BST_A_TF_76099_Tampines Ave 2_Blk 285,1.35026,103.95249,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_76099_A,SA_BST_76099_A,Tampines East,10,All / Universal,Yes,No,520285,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_59091,21359325,SA_BST_A_TF_59091_Yishun Ave 2_Blk 154,1.43165,103.8351,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_59091_A,SA_BST_59091_A,Yishun West,10,All / Universal,Yes,No,760152,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_8057,21379819,SA_BST_C_TF_8057_Orchard Rd_Dhoby Ghaut Stn,1.29935,103.84527,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_8057_C,SA_BST_8057_C,Dhoby Ghaut,10,All / Universal,Yes,No,238890,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_D_PF_8057,21379821,SA_BST_D_PF_8057_Orchard Rd_Dhoby Ghaut Stn,1.29935,103.84527,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_8057_D,SA_BST_8057_D,Dhoby Ghaut,10,All / Universal,Yes,Yes,238890,Singapore
retail.malls.concourse,JCDeaux,ION_B2_IL85_DDS01_1A,ION_B2_IL85_DDS01_1A,"ION Digital 85""",1.304535,103.832436,1080,1920,1,1920 x 1080,0.386111111,Portait,ION Orchard,ION Orchard,ION Orchard,10,All / Universal,Yes,Yes,,Singapore
retail.malls.concourse,JCDeaux,ION_B2_IL85_DDS01_1B,ION_B2_IL85_DDS01_1B,"ION Digital 85""",1.304535,103.832436,1080,1920,1,1920 x 1080,0.386111111,Portait,ION Orchard,ION Orchard,ION Orchard,10,All / Universal,Yes,Yes,,Singapore
retail.malls.concourse,JCDeaux,ION_B2_IL85_DDS02_1A,ION_B2_IL85_DDS02_1A,"ION Digital 85""",1.304586,103.83247,1080,1920,1,1920 x 1080,0.386111111,Portait,ION Orchard,ION Orchard,ION Orchard,10,All / Universal,Yes,Yes,,Singapore
retail.malls.concourse,JCDeaux,ION_B2_IL85_DDS02_1B,ION_B2_IL85_DDS02_1B,"ION Digital 85""",1.304586,103.83247,1080,1920,1,1920 x 1080,0.386111111,Portait,ION Orchard,ION Orchard,ION Orchard,10,All / Universal,Yes,Yes,,Singapore
retail.malls.concourse,JCDeaux,ION_B2_IL85_DS01_1_1,ION_B2_IL85_DS01_1_1,"ION Digital 85""",1.304438,103.832427,1080,1920,1,1920 x 1080,0.386111111,Portait,ION Orchard,ION Orchard,ION Orchard,10,All / Universal,Yes,Yes,,Singapore
retail.malls.concourse,JCDeaux,ION_B2_IL85_DS02_1_1,ION_B2_IL85_DS02_1_1,"ION Digital 85""",1.304469,103.832341,1080,1920,1,1920 x 1080,0.386111111,Portait,ION Orchard,ION Orchard,ION Orchard,10,All / Universal,Yes,Yes,,Singapore
retail.malls.concourse,JCDeaux,ION_B2_IL85_DS03_1_1,ION_B2_IL85_DS03_1_1,"ION Digital 85""",1.304845,103.832521,1080,1920,1,1920 x 1080,0.386111111,Portait,ION Orchard,ION Orchard,ION Orchard,10,All / Universal,Yes,Yes,,Singapore
retail.malls.concourse,JCDeaux,ION_B2_IL85_DS04_1_1,ION_B2_IL85_DS04_1_1,"ION Digital 85""",1.304774653,103.8314771,1080,1920,1,1920 x 1080,0.386111111,Portait,ION Orchard,ION Orchard,ION Orchard,10,All / Universal,Yes,Yes,,Singapore
retail.malls.concourse,JCDeaux,ION_B2_IL85_DS05_1_1,ION_B2_IL85_DS05_1_1,"ION Digital 85""",1.304774653,103.8314771,1080,1920,1,1920 x 1080,0.386111111,Portait,ION Orchard,ION Orchard,ION Orchard,10,All / Universal,Yes,Yes,,Singapore
retail.malls.concourse,JCDeaux,ION_B2_IL85_DS06_1_1,ION_B2_IL85_DS06_1_1,"ION Digital 85""",1.304805975,103.8314059,1080,1920,1,1920 x 1080,0.386111111,Portait,ION Orchard,ION Orchard,ION Orchard,10,All / Universal,Yes,Yes,,Singapore
retail.malls.concourse,JCDeaux,RC_L1_75_DMP01_1_1,RC_L1_75_DMP01_1_1,"Raffles City Digital 75""",1.29401,103.85337,1080,1920,1,1920 x 1080,0.386111111,Portait,Raffles City,Raffles City,Raffles City,10,All / Universal,Yes,Yes,,Singapore
retail.malls.concourse,JCDeaux,RC_L1_85_DMP02_1_1,RC_L1_85_DMP02_1_1,"Raffles City Digital 85""",1.29401,103.85337,1080,1920,1,1920 x 1080,0.386111111,Portait,Raffles City,Raffles City,Raffles City,10,All / Universal,Yes,Yes,,Singapore
retail.malls.concourse,JCDeaux,RC_L1_85_DMP03_1_1,RC_L1_85_DMP03_1_1,"Raffles City Digital 85""",1.29401,103.85337,1080,1920,1,1920 x 1080,0.386111111,Portait,Raffles City,Raffles City,Raffles City,10,All / Universal,Yes,Yes,,Singapore
retail.malls.concourse,JCDeaux,RC_L1_85_DMP04_1_1,RC_L1_85_DMP04_1_1,"Raffles City Digital 85""",1.29401,103.85337,1080,1920,1,1920 x 1080,0.386111111,Portait,Raffles City,Raffles City,Raffles City,10,All / Universal,Yes,Yes,,Singapore
retail.malls.concourse,JCDeaux,RC_L1_85_DMP05_1_1,RC_L1_85_DMP05_1_1,"Raffles City Digital 85""",1.29401,103.85337,1080,1920,1,1920 x 1080,0.386111111,Portait,Raffles City,Raffles City,Raffles City,10,All / Universal,Yes,Yes,,Singapore
retail.malls.concourse,JCDeaux,RC_L1_85_DMP06_1_1,RC_L1_85_DMP06_1_1,"Raffles City Digital 85""",1.29401,103.85337,1080,1920,1,1920 x 1080,0.386111111,Portait,Raffles City,Raffles City,Raffles City,10,All / Universal,Yes,Yes,,Singapore
retail.malls.concourse,JCDeaux,RC_L1_85_DMP07_1_1,RC_L1_85_DMP07_1_1,"Raffles City Digital 85""",1.29401,103.85337,1080,1920,1,1920 x 1080,0.386111111,Portait,Raffles City,Raffles City,Raffles City,10,All / Universal,Yes,Yes,,Singapore
retail.malls.concourse,JCDeaux,RC_L1_85_DMP08_1_1,RC_L1_85_DMP08_1_1,"Raffles City Digital 85""",1.29401,103.85337,1080,1920,1,1920 x 1080,0.386111111,Portait,Raffles City,Raffles City,Raffles City,10,All / Universal,Yes,Yes,,Singapore
retail.malls.concourse,JCDeaux,RC_L1_85_DMP09_1_1,RC_L1_85_DMP09_1_1,"Raffles City Digital 85""",1.29401,103.85337,1080,1920,1,1920 x 1080,0.386111111,Portait,Raffles City,Raffles City,Raffles City,10,All / Universal,Yes,Yes,,Singapore
Commercial > Retail > Mall,Focus Media SG,Ka1087,20944351,WWP Boardwalk LED,1.40643,103.90201,2304,512,1,2304 x 512,4.5,4.05,WWP Boardwalk LED,Punggol Town Centre,North-East Region,10,All / Universal,1,1,828761,Singapore
Commercial > Retail > Mall,SPH Media SG,929703057,20917037,i12Katong LED,1.30538,103.90524,1920,1000,1,1920 x 1000,1.92,1.728,i12Katong,Marine Parade,Central Region,30,All / Universal,1,1,427693,Singapore
Commercial > Retail > Mall,SPH Media SG,1021613729,20917033,HDB Indoor 1 - Sales Gallery,1.33344,103.84749,1080,1920,1,1080 x 1920,0.5625,0.50625,HDB Hub,Toa Payoh Central,Central Region,30,All / Universal,1,1,310520,Singapore
Commercial > Retail > Mall,SPH Media SG,1021613680,20917034,HDB Indoor 2 - Facing Maybank and Delifrance,1.33344,103.84749,1080,1920,1,1080 x 1920,0.5625,0.50625,HDB Hub,Toa Payoh Central,Central Region,30,All / Universal,1,1,310520,Singapore
Commercial > Retail > Mall,SPH Media SG,1021613716,20917035,HDB Indoor 3 - In front of Letterbox,1.33344,103.84749,1080,1920,1,1080 x 1920,0.5625,0.50625,HDB Hub,Toa Payoh Central,Central Region,30,All / Universal,1,1,310520,Singapore
Commercial > Retail > Mall,SPH Media SG,1021612663,20917036,HDB Indoor 4 - Near McD / Mobile shop,1.33344,103.84749,1080,1920,1,1080 x 1920,0.5625,0.50625,HDB Hub,Toa Payoh Central,Central Region,30,All / Universal,1,1,310520,Singapore
Outdoor > Billboards,SPH Media SG,696563164,19733798,Bedok Town Square LED,1.3255,103.93021,1920,1000,1,1920 x 1000,1.92,1.728,Bedok Town Square,Bedok North,East Region,30,All / Universal,1,1,460207,Singapore
Outdoor > Billboards,MediaCorp SG,806390816,21038383,Bugis Street - Vibrant lifestyle hub in the city,1.30016,103.855166,1920,1080,7,1920 x 1080,1.777777778,1.688888889,Bugis Street,Victoria,Central Region,15,All / Universal,1,1,189876,Singapore
Outdoor > Billboards,Plan B OOH SG,669377035,18996041,Velocity@Novena,1.319726,103.843688,768,1056,1,768 x 1056,0.727272727,0.654545455,Velocity@Newton,Moulmein,Central Region,15,All / Universal,1,1,307685,Singapore
Outdoor > Billboards,MediaCorp SG,806390196,21038381,OrchardGateway@Emerald - Singapore iconic shopping belt,1.301446,103.838941,1920,1080,1,1920 x 1080,1.777777778,1.688888889,Orchard Gateway,Somerset,Central Region,15,All / Universal,1,1,238850,Singapore
Outdoor > Billboards,SPH Media SG,701500122,19733800,Jurong Point LED - Middle Panel,1.34036,103.70682,455,256,1,455 x 256,1.77734375,1.599609375,Jurong Point,Jurong West Central,West Region,30,All / Universal,1,1,648886,Singapore
Transit > Bus Terminal,Moove Media SG,802971589,19936186,Yishun Boom,1.43037,103.835,1920,1080,1,1920 x 1080,1.777777778,1.6,Yishun Boom,Yishun West,North Region,15,All / Universal,1,1,760145,Singapore
