Venue type,Media owner,Screen ID,Unit ID,Screen name,Screen latitude,Screen longitude,Screen width (px),Screen height (px),Physical screen count,Dimensions (W x H),Aspect ratio,Orientation,Site name,Site location (city),Site region (state),Spot length,Allowed languages,Allow Image,Allow Video,Zip code,Country
Transit > Train Stations > Platform,Bravo Media HK,TWWDPCW03,21285672,"86"" Digital Portrait - Tsuen Wan West - TWWDPCW03",22.3686,114.109689,1080,1920,1,1080x1920,09:16,NA,Tsuen Wan West - TWW,Tsuen Wan,New Territories,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,TWWDPCW04,21285673,"86"" Digital Portrait - Tsuen Wan West - TWWDPCW04",22.3686,114.109689,1080,1920,1,1080x1920,09:16,NA,Tsuen Wan West - TWW,Tsuen Wan,New Territories,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,UNIDPCW001,21285674,"86"" Digital Portrait - University - UNIDPCW001",22.413331,114.210036,1080,1920,1,1080x1920,09:16,NA,University - UNI,Sha Tin,New Territories,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,WKSDPCW01,21285675,"86"" Digital Portrait - Wu Kai Sha - WKSDPCW01",22.429328,114.243867,1080,1920,1,1080x1920,09:16,NA,Wu Kai Sha - WKS,Sha Tin,New Territories,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,YULDPCW01,21285676,"86"" Digital Portrait - Yuen Long - YULDPCW01",22.446256,114.034861,1080,1920,1,1080x1920,09:16,NA,Yuen Long - YUL,Yuen Long,New Territories,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,YULDPCW02,21285677,"86"" Digital Portrait - Yuen Long - YULDPCW02",22.446256,114.034861,1080,1920,1,1080x1920,09:16,NA,Yuen Long - YUL,Yuen Long,New Territories,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,YULDPCW03,21285678,"86"" Digital Portrait - Yuen Long - YULDPCW03",22.446256,114.034861,1080,1920,1,1080x1920,09:16,NA,Yuen Long - YUL,Yuen Long,New Territories,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,AUSDMCW001,21285679,"108"" Concourse Digital Landscape - Austin - AUSDMCW001",22.305531,114.16614,1920,1080,1,1920x1080,09:16,NA,Austin - AUS,Yau Tsim Mong,Kowloon,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,ETSDMCW001,21285680,"110"" Concourse Digital Landscape - East Tsim Sha Tsui - ETSDMCW001 (Audio Allowed)",22.294954,114.173501,1920,1080,1,1920x1080,09:16,NA,East Tsim Sha Tsui - ETS,Yau Tsim Mong,Kowloon,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,HUHDMCW001,21285681,"108"" Concourse Digital Landscape - Hung Hom - HUHDMCW001",22.30294,114.181944,1920,1080,1,1920x1080,09:16,NA,Hung Hom - HUH,Yau Tsim Mong,Kowloon,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,HUHDMCW002,21285682,"108"" Concourse Digital Landscape - Hung Hom - HUHDMCW002 (Audio Allowed)",22.30294,114.181944,1920,1080,1,1920x1080,09:16,NA,Hung Hom - HUH,Yau Tsim Mong,Kowloon,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,HUHDMCW003,21285683,"108"" Concourse Digital Landscape - Hung Hom - HUHDMCW003 (Audio Allowed)",22.30294,114.181944,1920,1080,1,1920x1080,09:16,NA,Hung Hom - HUH,Yau Tsim Mong,Kowloon,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,HUHDMCW004,21285684,"108"" Concourse Digital Landscape - Hung Hom - HUHDMCW004",22.30294,114.181944,1920,1080,1,1920x1080,09:16,NA,Hung Hom - HUH,Yau Tsim Mong,Kowloon,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,KATDMCW001,21285685,"108"" Concourse Digital Landscape - Kai Tak - KATDMCW001 (Audio Allowed)",22.330808,114.199608,1920,1080,1,1920x1080,09:16,NA,Kai Tak - KAT,Kowloon City,Kowloon,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,KATDMCW002,21285686,"108"" Concourse Digital Landscape - Kai Tak - KATDMCW002",22.330808,114.199608,1920,1080,1,1920x1080,09:16,NA,Kai Tak - KAT,Kowloon City,Kowloon,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,KOTDMCW001,21285687,"110"" Concourse Digital Landscape - Kowloon Tong - KOTDMCW001 (Audio Allowed)",22.337188,114.176094,1920,1080,1,1920x1080,09:16,NA,Kowloon Tong - KOT,Kowloon City,Kowloon,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,KOTDMCW002,21285688,"110"" Concourse Digital Landscape - Kowloon Tong - KOTDMCW002 (Audio Allowed)",22.337188,114.176094,1920,1080,1,1920x1080,09:16,NA,Kowloon Tong - KOT,Kowloon City,Kowloon,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,KOTDMCW003,21285689,"108"" Concourse Digital Landscape - Kowloon Tong - KOTDMCW003",22.337188,114.176094,1920,1080,1,1920x1080,09:16,NA,Kowloon Tong - KOT,Kowloon City,Kowloon,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,LMCDMCW001,21285690,"108"" Concourse Digital Landscape - Lok Ma Chau - LMCDMCW001",22.515048,114.065618,1920,1080,1,1920x1080,09:16,NA,Lok Ma Chau - LMC,Yuen Long,New Territories,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,LOWDMCW001,21285691,"110"" Concourse Digital Landscape - Lo Wu - LOWDMCW001 (Audio Allowed)",22.528648,114.1133,1920,1080,1,1920x1080,09:16,NA,Lo Wu - LOW,North,New Territories,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,MEFDMCW001,21285692,"108"" Concourse Digital Landscape - Mei Foo - MEFDMCW001 (Audio Allowed)",22.337803,114.13801,1920,1080,1,1920x1080,09:16,NA,Mei Foo - MEF,Sham Shui Po,Kowloon,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,MKKDMCW001,21285693,"108"" Concourse Digital Landscape - Mong Kok East - MKKDMCW001",22.322239,114.172573,1920,1080,1,1920x1080,09:16,NA,Mong Kok East - MKK,Kowloon City,Kowloon,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,MOSDMCW001,21285694,"108"" Concourse Digital Landscape - Ma On Shan - MOSDMCW001",22.424969,114.23174,1920,1080,1,1920x1080,09:16,NA,Ma On Shan - MOS,Sha Tin,New Territories,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,NACDMCW001,21285695,"108"" Concourse Digital Landscape - Nam Cheong - NACDMCW001",22.326986,114.153578,1920,1080,1,1920x1080,09:16,NA,Nam Cheong - NAC,Sham Shui Po,Kowloon,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,NACDMCW002,21285696,"108"" Concourse Digital Landscape - Nam Cheong - NACDMCW002",22.326986,114.153578,1920,1080,1,1920x1080,09:16,NA,Nam Cheong - NAC,Sham Shui Po,Kowloon,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,SHSDMCW001,21285697,"108"" Concourse Digital Landscape - Sheung Shiu - SHSDMCW001",22.501389,114.127988,1920,1080,1,1920x1080,09:16,NA,Sheung Shiu - SHS,North,New Territories,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,SHTDMCW001,21285698,"108"" Concourse Digital Landscape - Sha Tin - SHTDMCW001",22.382297,114.186861,1920,1080,1,1920x1080,09:16,NA,Sha Tin - SHT,Sha Tin,New Territories,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,SHTDMCW002,21285699,"108"" Concourse Digital Landscape - Sha Tin - SHTDMCW002",22.382297,114.186861,1920,1080,1,1920x1080,09:16,NA,Sha Tin - SHT,Sha Tin,New Territories,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,SHTDMCW003,21285700,"108"" Concourse Digital Landscape - Sha Tin - SHTDMCW003 (Audio Allowed)",22.382297,114.186861,1920,1080,1,1920x1080,09:16,NA,Sha Tin - SHT,Sha Tin,New Territories,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,SUWDMCW001,21285701,"108"" Concourse Digital Landscape - Sung Wong Toi Station - SUWDMCW001",22.326099,114.191348,1920,1080,1,1920x1080,09:16,NA,Sung Wong Toi Station - SUW,Kowloon City,Kowloon,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,SUWDMCW002,21285702,"108"" Concourse Digital Landscape - Sung Wong Toi Station - SUWDMCW002",22.326099,114.191348,1920,1080,1,1920x1080,09:16,NA,Sung Wong Toi Station - SUW,Kowloon City,Kowloon,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,TAPDMCW001,21285703,"108"" Concourse Digital Landscape - Tai Po Market - TAPDMCW001",22.444471,114.170426,1920,1080,1,1920x1080,09:16,NA,Tai Po Market - TAP,Tai Po,New Territories,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,TAPDMCW002,21285704,"108"" Concourse Digital Landscape - Tai Po Market - TAPDMCW002",22.444471,114.170426,1920,1080,1,1920x1080,09:16,NA,Tai Po Market - TAP,Tai Po,New Territories,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,TAWDMCW001,21285705,"108"" Concourse Digital Landscape - Tai Wai - TAWDMCW001",22.372896,114.178633,1920,1080,1,1920x1080,09:16,NA,Tai Wai - TAW,Sha Tin,New Territories,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,TAWDMCW002,21285706,"108"" Concourse Digital Landscape - Tai Wai - TAWDMCW002",22.372896,114.178633,1920,1080,1,1920x1080,09:16,NA,Tai Wai - TAW,Sha Tin,New Territories,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,TUMDMCW001,21285707,"110"" Concourse Digital Landscape - Tuen Mun - TUMDMCW001 (Audio Allowed)",22.395123,113.973032,1920,1080,1,1920x1080,09:16,NA,Tuen Mun - TUM,Tuen Mun,New Territories,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,TUMDMCW002,21285708,"108"" Concourse Digital Landscape - Tuen Mun - TUMDMCW002",22.395123,113.973032,1920,1080,1,1920x1080,09:16,NA,Tuen Mun - TUM,Tuen Mun,New Territories,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,TUMDMCW003,21285709,"108"" Concourse Digital Landscape - Tuen Mun - TUMDMCW003",22.395123,113.973032,1920,1080,1,1920x1080,09:16,NA,Tuen Mun - TUM,Tuen Mun,New Territories,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,TWWDMCW001,21285710,"108"" Concourse Digital Landscape - Tsuen Wan West - TWWDMCW001",22.3686,114.109689,1920,1080,1,1920x1080,09:16,NA,Tsuen Wan West - TWW,Tsuen Wan,New Territories,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,TWWDMCW002,21285711,"108"" Concourse Digital Landscape - Tsuen Wan West - TWWDMCW002",22.3686,114.109689,1920,1080,1,1920x1080,09:16,NA,Tsuen Wan West - TWW,Tsuen Wan,New Territories,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,UNIDMCW001,21285712,"108"" Concourse Digital Landscape - University - UNIDMCW001",22.413331,114.210036,1920,1080,1,1920x1080,09:16,NA,University - UNI,Sha Tin,New Territories,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,YULDMCW001,21285713,"110"" Concourse Digital Landscape - Yuen Long - YULDMCW001 (Audio Allowed)",22.446256,114.034861,1920,1080,1,1920x1080,09:16,NA,Yuen Long - YUL,Yuen Long,New Territories,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,YULDMCW002,21285714,"108"" Concourse Digital Landscape - Yuen Long - YULDMCW002",22.446256,114.034861,1920,1080,1,1920x1080,09:16,NA,Yuen Long - YUL,Yuen Long,New Territories,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,YULDMCW003,21285715,"108"" Concourse Digital Landscape - Yuen Long - YULDMCW003",22.446256,114.034861,1920,1080,1,1920x1080,09:16,NA,Yuen Long - YUL,Yuen Long,New Territories,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,ADMDMPW701,21285716,"98"" Trackside Digital Landscape - Admiralty - ADMDMPW701 (Audio Allowed)",22.278054,114.165162,1920,1080,1,1920x1080,09:16,NA,Admiralty - ADM,Central and Western,Hong Kong Island,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,ADMDMPW702,21285717,"98"" Trackside Digital Landscape - Admiralty - ADMDMPW702 (Audio Allowed)",22.278054,114.165162,1920,1080,1,1920x1080,09:16,NA,Admiralty - ADM,Central and Western,Hong Kong Island,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,DIHDMPW301,21285718,"98"" Trackside Digital Landscape - Diamond Hill - DIHDMPW301 (Audio Allowed)",22.340245,114.20166,1920,1080,1,1920x1080,09:16,NA,Diamond Hill - DIH,Wong Tai Sin,Kowloon,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,DIHDMPW302,21285719,"98"" Trackside Digital Landscape - Diamond Hill - DIHDMPW302 (Audio Allowed)",22.340245,114.20166,1920,1080,1,1920x1080,09:16,NA,Diamond Hill - DIH,Wong Tai Sin,Kowloon,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,DIHDMPW401,21285720,"98"" Trackside Digital Landscape - Diamond Hill - DIHDMPW401 (Audio Allowed)",22.340245,114.20166,1920,1080,1,1920x1080,09:16,NA,Diamond Hill - DIH,Wong Tai Sin,Kowloon,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,DIHDMPW402,21285721,"98"" Trackside Digital Landscape - Diamond Hill - DIHDMPW402 (Audio Allowed)",22.340245,114.20166,1920,1080,1,1920x1080,09:16,NA,Diamond Hill - DIH,Wong Tai Sin,Kowloon,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,EXCDMPW101,21285722,"98"" Trackside Digital Landscape - Exhibition Center - EXCDMPW101 (Audio Allowed)",22.281914,114.174771,1920,1080,1,1920x1080,09:16,NA,Exhibition Center - EXC,Wan Chai,Hong Kong Island,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,EXCDMPW102,21285723,"98"" Trackside Digital Landscape - Exhibition Center - EXCDMPW102 (Audio Allowed)",22.281914,114.174771,1920,1080,1,1920x1080,09:16,NA,Exhibition Center - EXC,Wan Chai,Hong Kong Island,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,EXCDMPW201,21285724,"98"" Trackside Digital Landscape - Exhibition Center - EXCDMPW201 (Audio Allowed)",22.281914,114.174771,1920,1080,1,1920x1080,09:16,NA,Exhibition Center - EXC,Wan Chai,Hong Kong Island,15,All / Universal,0,1,NA,Hong Kong
Transit > Train Stations > Platform,Bravo Media HK,EXCDMPW202,21285725,"98"" Trackside Digital Landscape - Exhibition Center - EXCDMPW202 (Audio Allowed)",22.281914,114.174771,1920,1080,1,1920x1080,09:16,NA,Exhibition Center - EXC,Wan Chai,Hong Kong Island,15,All / Universal,0,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P2003-HK-TW-49,19775282,M-P2003-HK-TW-49  灣仔鷹君中心,22.281118,114.174653,1280,720,1,1280x720,09:16,NA,香港灣仔鷹君中心1樓113-117號舖,Wan Chai,Hong Kong Island,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P2003-HK-TV1-43,19775283,M-P2003-HK-TV1-43  灣仔鷹君中心,22.281118,114.174653,1280,720,1,1280x720,09:16,NA,香港灣仔鷹君中心1樓113-117號舖,Wan Chai,Hong Kong Island,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P2003-HK-TV2-43,19775284,M-P2003-HK-TV2-43  灣仔鷹君中心,22.281118,114.174653,1280,720,1,1280x720,09:16,NA,香港灣仔鷹君中心1樓113-117號舖,Wan Chai,Hong Kong Island,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P2003-HK-TV3-43,19775285,M-P2003-HK-TV3-43  灣仔鷹君中心,22.281118,114.174653,1280,720,1,1280x720,09:16,NA,香港灣仔鷹君中心1樓113-117號舖,Wan Chai,Hong Kong Island,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P2003-HK-TV4-43,19775286,M-P2003-HK-TV4-43  灣仔鷹君中心,22.281118,114.174653,1280,720,1,1280x720,09:16,NA,香港灣仔鷹君中心1樓113-117號舖,Wan Chai,Hong Kong Island,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P0583-HK-TV1-43,19775289,M-P0583-HK-TV1-43  數碼港商場,22.260724,114.129635,1280,720,1,1280x720,09:16,NA,香港南區數碼港道100號數碼港3樓319號舖,Southern,Hong Kong Island,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P0583-HK-TV2-43,19775290,M-P0583-HK-TV2-43 數碼港商場,22.260724,114.129635,1280,720,1,1280x720,09:16,NA,香港南區數碼港道100號數碼港3樓319號舖,Southern,Hong Kong Island,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1817-KLN-TV5-43,19775294,M-P1817-KLN-TV5-43  日出康城,22.29501,114.26976,1280,720,1,1280x720,09:16,NA,將軍澳日出康城商場337A號舖,Sai Kung,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1817-KLN-TV4-43,19775295,M-P1817-KLN-TV4-43  日出康城,22.29501,114.26976,1280,720,1,1280x720,09:16,NA,將軍澳日出康城商場337A號舖,Sai Kung,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1817-KLN-TV3-43,19775296,M-P1817-KLN-TV3-43  日出康城,22.29501,114.26976,1280,720,1,1280x720,09:16,NA,將軍澳日出康城商場337A號舖,Sai Kung,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Residential > Apartment Buildings,Midland HK,M-P1752-KLN-TV1-50,19775297,M-P1752-KLN-TV1-50 何文田冠華園,22.319471,114.1764,1280,720,1,1280x720,09:16,NA,九龍何文田窩打老道84A-84H及84J-84M號冠華園地下6號舖,Kowloon City,Kowloon,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1891-KLN-TV1-43,19775298,M-P1891-KLN-TV1-43 黃埔花園商場,22.306098,114.191189,1280,720,1,1280x720,09:16,NA,紅磡黃埔花園 12 期商場地下 34 號鋪,Kowloon City,Kowloon,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1891-KLN-TV2-43,19775299,M-P1891-KLN-TV2-43 黃埔花園商場,22.306098,114.191189,1280,720,1,1280x720,09:16,NA,紅磡黃埔花園 12 期商場地下 34 號鋪,Kowloon City,Kowloon,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1891-KLN-TV3-43,19775300,M-P1891-KLN-TV3-43 黃埔花園商場,22.306098,114.191189,1280,720,1,1280x720,09:16,NA,紅磡黃埔花園 12 期商場地下 34 號鋪,Kowloon City,Kowloon,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1891-KLN-TV4-43,19775301,M-P1891-KLN-TV4-43 黃埔花園商場,22.306098,114.191189,1280,720,1,1280x720,09:16,NA,紅磡黃埔花園 12 期商場地下 34 號鋪,Kowloon City,Kowloon,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1891-KLN-TV5-43,19775302,M-P1891-KLN-TV5-43 黃埔花園商場,22.306098,114.191189,1280,720,1,1280x720,09:16,NA,紅磡黃埔花園 12 期商場地下 34 號鋪,Kowloon City,Kowloon,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1919-KLN-TV1-43,19775303,M-P1919-KLN-TV1-43 新都城1期商場,22.32185,114.257713,1280,720,1,1280x720,09:16,NA,將軍澳運亨路1號新都城中心1期商場地下G38號舖,Sai Kung,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1919-KLN-TV2-43,19775304,M-P1919-KLN-TV2-43 新都城1期商場,22.32185,114.257713,1280,720,1,1280x720,09:16,NA,將軍澳運亨路1號新都城中心1期商場地下G38號舖,Sai Kung,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1926-KLN-TV1-43,19775305,M-P1926-KLN-TV1-43 麗港城商場,22.306936,114.228132,1280,720,1,1280x720,09:16,NA,九龍觀塘茶果嶺道 88 號麗港城 1 期商場 1 樓 67 & 67A 號舖,Kwun Tong,Kowloon,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1926-KLN-TV2-43,19775306,M-P1926-KLN-TV2-43 麗港城商場,22.306936,114.228132,1280,720,1,1280x720,16:09,NA,九龍觀塘茶果嶺道 88 號麗港城 1 期商場 1 樓 67 & 67A 號舖,Kwun Tong,Kowloon,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1926-KLN-TV3-43,19775307,M-P1926-KLN-TV3-43 麗港城商場,22.306936,114.228132,1280,720,1,1280x720,16:09,NA,九龍觀塘茶果嶺道 88 號麗港城 1 期商場 1 樓 67 & 67A 號舖,Kwun Tong,Kowloon,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1926-KLN-TV4-43,19775308,M-P1926-KLN-TV4-43 麗港城商場,22.306936,114.228132,1280,720,1,1280x720,16:09,NA,九龍觀塘茶果嶺道 88 號麗港城 1 期商場 1 樓 67 & 67A 號舖,Kwun Tong,Kowloon,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1926-KLN-TV5-43,19775309,M-P1926-KLN-TV5-43 麗港城商場,22.306936,114.228132,1280,720,1,1280x720,16:09,NA,九龍觀塘茶果嶺道 88 號麗港城 1 期商場 1 樓 67 & 67A 號舖,Kwun Tong,Kowloon,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1936-KLN-TV1-43,19775310,M-P1936-KLN-TV1-43 宇晴匯,22.335526,114.149466,1280,720,1,1280x720,16:09,NA,九龍荔枝角深盛路9號宇晴匯2樓71號舖,Sham Shui Po,Kowloon,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1936-KLN-TV2-43,19775311,M-P1936-KLN-TV2-43 宇晴匯,22.335526,114.149466,1280,720,1,1280x720,16:09,NA,九龍荔枝角深盛路9號宇晴匯2樓71號舖,Sham Shui Po,Kowloon,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1936-KLN-TV3-43,19775312,M-P1936-KLN-TV3-43 宇晴匯,22.335526,114.149466,1280,720,1,1280x720,16:09,NA,九龍荔枝角深盛路9號宇晴匯2樓71號舖,Sham Shui Po,Kowloon,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Residential > Apartment Buildings,Midland HK,M-P1973-KLN-TV1-43,19775316,M-P1973-KLN-TV1-43 大角咀福群樓,22.319659,114.160488,1280,720,1,1280x720,16:09,NA,"九龍博文街 28/30,36,42/44 號 福群樓 15 號舖部份",Yau Tsim Mong,Kowloon,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Residential > Apartment Buildings,Midland HK,M-P1973-KLN-TV2-43,19775317,M-P1973-KLN-TV2-43 大角咀福群樓,22.319659,114.160488,1280,720,1,1280x720,16:09,NA,"九龍博文街 28/30,36,42/44 號 福群樓 15 號舖部份",Yau Tsim Mong,Kowloon,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1993-KLN-TV1-43,19775319,M-P1993-KLN-TV1-43 奧海城2期商場,22.317186,114.163141,1280,720,1,1280x720,16:09,NA,九龍大角咀海庭道18號奧海城2期G73B號舖,Yau Tsim Mong,Kowloon,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Residential > Apartment Buildings,Midland HK,M-P1329-KLN-TV1-43,19775320,M-P1329-KLN-TV1-43 柯士甸道幸運大廈,22.303339,114.170432,1280,720,1,1280x720,16:09,NA,九龍尖沙咀柯士甸道73號幸運大廈9號地舖,Yau Tsim Mong,Kowloon,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Residential > Apartment Buildings,Midland HK,M-P1329-KLN-TV2-43,19775321,M-P1329-KLN-TV2-43 柯士甸道幸運大廈,22.303339,114.170432,1280,720,1,1280x720,16:09,NA,九龍尖沙咀柯士甸道73號幸運大廈9號地舖,Yau Tsim Mong,Kowloon,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Residential > Apartment Buildings,Midland HK,M-P2012-KLN-TV1-43,19775324,M-P2012-KLN-TV1-43 太子道西家歡樓,22.327384,114.188966,1280,720,1,1280x720,16:09,NA,九龍太子道西379號地下家歡樓A1及A2號舖,Kowloon City,Kowloon,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Residential > Apartment Buildings,Midland HK,M-P2012-KLN-TV2-43,19775325,M-P2012-KLN-TV2-43 太子道西家歡樓,22.327384,114.188966,1280,720,1,1280x720,16:09,NA,九龍太子道西379號地下家歡樓A1及A2號舖,Kowloon City,Kowloon,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Residential > Apartment Buildings,Midland HK,M-P2012-KLN-TV3-43,19775326,M-P2012-KLN-TV3-43 太子道西家歡樓,22.327384,114.188966,1280,720,1,1280x720,16:09,NA,九龍太子道西379號地下家歡樓A1及A2號舖,Kowloon City,Kowloon,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
